requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2080857,https://canvas.oregonstate.edu/courses/2080857,MTH-252,home,surface,00001-mth-252-home-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:21.898Z,2026-07-30T20:22:25.669Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules,MTH-252,modules,surface,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:25.679Z,2026-07-30T20:22:33.566Z,ok,,135
https://canvas.oregonstate.edu/courses/2080857/assignments,https://canvas.oregonstate.edu/courses/2080857,MTH-252,assignments,surface,00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:33.588Z,2026-07-30T20:22:36.381Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/grades,https://canvas.oregonstate.edu/courses/2080857/grades,MTH-252,grades,surface,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:36.410Z,2026-07-30T20:22:40.586Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/announcements,https://canvas.oregonstate.edu/courses/2080857/announcements,MTH-252,announcements,surface,00005-mth-252-announcements-announcements-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:40.601Z,2026-07-30T20:22:42.251Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,MTH-252,syllabus,surface,00006-mth-252-syllabus-syllabus-for-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:42.283Z,2026-07-30T20:22:44.167Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/discussion_topics,https://canvas.oregonstate.edu/courses/2080857/discussion_topics,MTH-252,discussions,surface,00007-mth-252-discussions-discussions-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:44.184Z,2026-07-30T20:22:46.080Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/quizzes,https://canvas.oregonstate.edu/courses/2080857,MTH-252,quizzes,surface,00008-mth-252-quizzes-integral-calculus-mth-252z-400-u2026,2026-07-30T20:22:46.106Z,2026-07-30T20:22:49.518Z,ok,,1
https://canvas.oregonstate.edu/courses/2053263,https://canvas.oregonstate.edu/courses/2053263,MTH-253,home,surface,00009-mth-253-home-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:22:49.556Z,2026-07-30T20:22:52.768Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules,https://canvas.oregonstate.edu/courses/2053263/modules,MTH-253,modules,surface,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:22:52.784Z,2026-07-30T20:22:55.439Z,ok,,53
https://canvas.oregonstate.edu/courses/2053263/assignments,https://canvas.oregonstate.edu/courses/2053263,MTH-253,assignments,surface,00011-mth-253-assignments-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:22:55.458Z,2026-07-30T20:22:57.837Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/grades,https://canvas.oregonstate.edu/courses/2053263/grades,MTH-253,grades,surface,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:22:57.855Z,2026-07-30T20:23:00.685Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/announcements,https://canvas.oregonstate.edu/courses/2053263/announcements,MTH-253,announcements,surface,00013-mth-253-announcements-announcements-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:23:00.713Z,2026-07-30T20:23:02.411Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,MTH-253,syllabus,surface,00014-mth-253-syllabus-syllabus-for-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:23:02.435Z,2026-07-30T20:23:04.869Z,ok,,24
https://canvas.oregonstate.edu/courses/2053263/discussion_topics,https://canvas.oregonstate.edu/courses/2053263/discussion_topics,MTH-253,discussions,surface,00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:23:04.889Z,2026-07-30T20:23:08.800Z,ok,,10
https://canvas.oregonstate.edu/courses/2053263/quizzes,https://canvas.oregonstate.edu/courses/2053263/quizzes,MTH-253,quizzes,surface,00016-mth-253-quizzes-quizzes-sequences-and-series-mth-253z-400-u2026,2026-07-30T20:23:08.823Z,2026-07-30T20:23:11.661Z,ok,,6
https://canvas.oregonstate.edu/courses/2053526,https://canvas.oregonstate.edu/courses/2053526,PHY-212,home,surface,00017-phy-212-home-general-physics-with-calculus-ph-212-400-u2026,2026-07-30T20:23:11.697Z,2026-07-30T20:23:14.492Z,ok,,0
